env_id,seed,total_timesteps,mean_return_last_25,std_return_last_25,num_episodes,wall_time_s,hypothesis_id,experiment_id
Phoenix-v5,1,40000000,60.00,0.00,69376,6362,h002B,h002B-phoenix-s1
