env_id,seed,hypothesis_id,experiment_id,algorithm,total_timesteps,n_episodes,mean_return,q4_return,auc,final_avg20
Venture-v5,1,h070,h070-venture-s1,iqn_oqe_nstep,40000000,17920,3.125,7.142857074737549,56000.0,80.0
