env_id,seed,hypothesis_id,experiment_id,algorithm,total_timesteps,n_episodes,mean_return,q4_return,auc,final_avg20
Gopher-v5,1,h001,h001-gopher-s1,ppo,40000000,36480,328.91229248046875,309.1929931640625,11998720.0,320.0
