env_id,seed,hypothesis_id,experiment_id,algorithm,total_timesteps,n_episodes,mean_return,q4_return,auc,final_avg20
MsPacman-v5,1,h036,h036-mspacman-s1,ppo_cvar_duel_sem,40000000,81664,257.4137878417969,246.89654541015625,21021440.0,240.0
