env_id,seed,total_timesteps,mean_return_last_25,std_return_last_25,num_episodes,wall_time_s,hypothesis_id,experiment_id
BattleZone-v5,1,40000000,1000.00,0.00,27648,10284,h018,h018-battlezone-s1
