env_id,seed,hypothesis_id,experiment_id,algorithm,total_timesteps,n_episodes,mean_return,q4_return,auc,final_avg20
Robotank-v5,2,h002,h002-robotank-s2,pqn,10000000,3072,4.166666507720947,4.666666507720947,12800.0,16.0
