env_id,seed,hypothesis_id,experiment_id,algorithm,total_timesteps,n_episodes,mean_return,q4_return,auc,final_avg20
FishingDerby-v5,2,h001,h001-fishingderby-s2,ppo,10000000,5376,-94.9047622680664,-95.19047546386719,-510208.0,-91.0
