experiment_id,hypothesis_id,command,comment,env_id,seed,algorithm,total_timesteps,n_episodes,mean_return,q4_return,auc,final_avg20
Qbert-v5_s1,h002,python cleanrl/pqn_atari_envpool.py --env-id Qbert-v5 --seed 1,pqn baseline Qbert-v5 seed 1 (nibi),Qbert-v5,1,pqn,40000000,121216,157.36537170410156,154.98944091796875,19075200.0,150.0
Solaris-v5_s3,h002,python cleanrl/pqn_atari_envpool.py --env-id Solaris-v5 --seed 3,pqn baseline Solaris-v5 seed 3 (narval),Solaris-v5,3,pqn,40000000,5504,787.906982421875,532.093017578125,4336640.0,0.0
SpaceInvaders-v5_s1,h002,python cleanrl/pqn_atari_envpool.py --env-id SpaceInvaders-v5 --seed 1,pqn baseline SpaceInvaders-v5 seed 1 (narval),SpaceInvaders-v5,1,pqn,40000000,68736,272.85845947265625,289.06890869140625,18755200.0,285.0
SpaceInvaders-v5_s2,h002,python cleanrl/pqn_atari_envpool.py --env-id SpaceInvaders-v5 --seed 2,pqn baseline SpaceInvaders-v5 seed 2 (nibi),SpaceInvaders-v5,2,pqn,40000000,68736,271.0521545410156,283.86407470703125,18631040.0,800.0
SpaceInvaders-v5_s3,h002,python cleanrl/pqn_atari_envpool.py --env-id SpaceInvaders-v5 --seed 3,pqn baseline SpaceInvaders-v5 seed 3 (fir),SpaceInvaders-v5,3,pqn,40000000,69248,274.14971923828125,288.1145935058594,18984320.0,270.0
Venture-v5_s1,h002,python cleanrl/pqn_atari_envpool.py --env-id Venture-v5 --seed 1,pqn baseline Venture-v5 seed 1 (fir),Venture-v5,1,pqn,40000000,24576,0.0,0.0,0.0,0.0
Venture-v5_s3,h002,python cleanrl/pqn_atari_envpool.py --env-id Venture-v5 --seed 3,pqn baseline Venture-v5 seed 3 (narval),Venture-v5,3,pqn,40000000,24320,0.0,0.0,0.0,0.0
Alien-v5_s1,h001,python cleanrl/ppo_atari_envpool.py --env-id Alien-v5 --seed 1,ppo baseline Alien-v5 seed 1 (fir),Alien-v5,1,ppo,40000000,60416,197.6271209716797,207.6271209716797,11939840.0,100.0
BattleZone-v5_s2,h001,python cleanrl/ppo_atari_envpool.py --env-id BattleZone-v5 --seed 2,ppo baseline BattleZone-v5 seed 2 (fir),BattleZone-v5,2,ppo,40000000,35328,2260.86962890625,2347.826171875,79872000.0,3000.0
Breakout-v5_s2,h001,python cleanrl/ppo_atari_envpool.py --env-id Breakout-v5 --seed 2,ppo baseline Breakout-v5 seed 2 (fir),Breakout-v5,2,ppo,40000000,220544,1.4004642963409424,1.3929193019866943,308864.0,0.0
DoubleDunk-v5_s3,h001,python cleanrl/ppo_atari_envpool.py --env-id DoubleDunk-v5 --seed 3,ppo baseline DoubleDunk-v5 seed 3 (fir),DoubleDunk-v5,3,ppo,40000000,20736,-18.024690628051758,-18.123456954956055,-373760.0,-22.0
Enduro-v5_s3,h001,python cleanrl/ppo_atari_envpool.py --env-id Enduro-v5 --seed 3,ppo baseline Enduro-v5 seed 3 (fir),Enduro-v5,3,ppo,40000000,11904,0.0,0.0,0.0,0.0
MontezumaRevenge-v5_s2,h001,python cleanrl/ppo_atari_envpool.py --env-id MontezumaRevenge-v5 --seed 2,ppo baseline MontezumaRevenge-v5 seed 2 (fir),MontezumaRevenge-v5,2,ppo,40000000,69888,0.18315018713474274,0.0,12800.0,0.0
NameThisGame-v5_s2,h001,python cleanrl/ppo_atari_envpool.py --env-id NameThisGame-v5 --seed 2,ppo baseline NameThisGame-v5 seed 2 (narval),NameThisGame-v5,2,ppo,40000000,16128,2116.03173828125,2031.5872802734375,34127360.0,3160.0
Qbert-v5_s2,h001,python cleanrl/ppo_atari_envpool.py --env-id Qbert-v5 --seed 2,ppo baseline Qbert-v5 seed 2 (fir),Qbert-v5,2,ppo,40000000,123904,159.86570739746094,158.16116333007812,19808000.0,100.0
Solaris-v5_s1,h001,python cleanrl/ppo_atari_envpool.py --env-id Solaris-v5 --seed 1,ppo baseline Solaris-v5 seed 1 (fir),Solaris-v5,1,ppo,40000000,5760,2051.111083984375,2163.5556640625,11814400.0,2480.0
Solaris-v5_s3,h001,python cleanrl/ppo_atari_envpool.py --env-id Solaris-v5 --seed 3,ppo baseline Solaris-v5 seed 3 (narval),Solaris-v5,3,ppo,40000000,5632,2589.54541015625,2207.272705078125,14584320.0,780.0
Alien-v5_s1,h002,python cleanrl/pqn_atari_envpool.py --env-id Alien-v5 --seed 1,pqn baseline Alien-v5 seed 1 (fir),Alien-v5,1,pqn,40000000,70784,187.4141082763672,176.38336181640625,13265920.0,140.0
Breakout-v5_s2,h002,python cleanrl/pqn_atari_envpool.py --env-id Breakout-v5 --seed 2,pqn baseline Breakout-v5 seed 2 (fir),Breakout-v5,2,pqn,40000000,215168,1.6270077228546143,1.9315882921218872,350080.0,4.0
MontezumaRevenge-v5_s2,h002,python cleanrl/pqn_atari_envpool.py --env-id MontezumaRevenge-v5 --seed 2,pqn baseline MontezumaRevenge-v5 seed 2 (fir),MontezumaRevenge-v5,2,pqn,40000000,6656,0.0,0.0,0.0,0.0
Qbert-v5_s2,h002,python cleanrl/pqn_atari_envpool.py --env-id Qbert-v5 --seed 2,pqn baseline Qbert-v5 seed 2 (fir),Qbert-v5,2,pqn,40000000,120448,158.9532470703125,145.24441528320312,19145600.0,150.0
Solaris-v5_s1,h002,python cleanrl/pqn_atari_envpool.py --env-id Solaris-v5 --seed 1,pqn baseline Solaris-v5 seed 1 (fir),Solaris-v5,1,pqn,40000000,5120,576.0,504.0,2949120.0,700.0
Amidar-v5_s2,h001,python cleanrl/ppo_atari_envpool.py --env-id Amidar-v5 --seed 2,ppo baseline Amidar-v5 seed 2 (narval),Amidar-v5,2,ppo,40000000,70912,2.478339433670044,2.47292423248291,175744.0,0.0
BattleZone-v5_s1,h002,python cleanrl/pqn_atari_envpool.py --env-id BattleZone-v5 --seed 1,pqn baseline BattleZone-v5 seed 1 (nibi),BattleZone-v5,1,pqn,40000000,26752,2851.674560546875,3349.2822265625,76288000.0,2000.0
Solaris-v5_s2,h002,python cleanrl/pqn_atari_envpool.py --env-id Solaris-v5 --seed 2,pqn baseline Solaris-v5 seed 2 (rorqual),Solaris-v5,2,pqn,40000000,5888,346.521728515625,161.7391357421875,2040320.0,500.0
PrivateEye-v5_s1,h002,python cleanrl/pqn_atari_envpool.py --env-id PrivateEye-v5 --seed 1,pqn baseline PrivateEye-v5 seed 1 (rorqual),PrivateEye-v5,1,pqn,40000000,14720,-164.6434783935547,-36.017391204833984,-2423552.0,-1000.0
MsPacman-v5_s1,h001,python cleanrl/ppo_atari_envpool.py --env-id MsPacman-v5 --seed 1,ppo baseline MsPacman-v5 seed 1 (rorqual),MsPacman-v5,1,ppo,40000000,78720,303.0243835449219,287.07318115234375,23854080.0,290.0
PrivateEye-v5_s1,h001,python cleanrl/ppo_atari_envpool.py --env-id PrivateEye-v5 --seed 1,ppo baseline PrivateEye-v5 seed 1 (rorqual),PrivateEye-v5,1,ppo,40000000,14720,-114.86087036132812,-170.71304321289062,-1690752.0,0.0
MontezumaRevenge-v5_s3,h002,python cleanrl/pqn_atari_envpool.py --env-id MontezumaRevenge-v5 --seed 3,pqn baseline MontezumaRevenge-v5 seed 3 (rorqual),MontezumaRevenge-v5,3,pqn,40000000,5760,0.0,0.0,0.0,0.0
Venture-v5_s2,h002,python cleanrl/pqn_atari_envpool.py --env-id Venture-v5 --seed 2,pqn baseline Venture-v5 seed 2 (rorqual),Venture-v5,2,pqn,40000000,23296,0.0,0.0,0.0,0.0
Solaris-v5_s2,h001,python cleanrl/ppo_atari_envpool.py --env-id Solaris-v5 --seed 2,ppo baseline Solaris-v5 seed 2 (rorqual),Solaris-v5,2,ppo,40000000,5504,2193.953369140625,2468.837158203125,12075520.0,2100.0
Breakout-v5_s3,h002,python cleanrl/pqn_atari_envpool.py --env-id Breakout-v5 --seed 3,pqn baseline Breakout-v5 seed 3 (rorqual),Breakout-v5,3,pqn,40000000,216832,1.587957501411438,1.8654073476791382,344320.0,2.0
Phoenix-v5_s2,h002,python cleanrl/pqn_atari_envpool.py --env-id Phoenix-v5 --seed 2,pqn baseline Phoenix-v5 seed 2 (rorqual),Phoenix-v5,2,pqn,40000000,71552,114.63327026367188,84.40071868896484,8202240.0,80.0
NameThisGame-v5_s1,h001,python cleanrl/ppo_atari_envpool.py --env-id NameThisGame-v5 --seed 1,ppo baseline NameThisGame-v5 seed 1 (rorqual),NameThisGame-v5,1,ppo,40000000,15104,2352.2880859375,2522.54248046875,35528960.0,1980.0
Qbert-v5_s3,h002,python cleanrl/pqn_atari_envpool.py --env-id Qbert-v5 --seed 3,pqn baseline Qbert-v5 seed 3 (rorqual),Qbert-v5,3,pqn,40000000,120960,156.1375732421875,154.10052490234375,18886400.0,150.0
NameThisGame-v5_s1,h002,python cleanrl/pqn_atari_envpool.py --env-id NameThisGame-v5 --seed 1,pqn baseline NameThisGame-v5 seed 1 (rorqual),NameThisGame-v5,1,pqn,40000000,20224,1100.50634765625,1282.2784423828125,22256640.0,1340.0
MsPacman-v5_s1,h002,python cleanrl/pqn_atari_envpool.py --env-id MsPacman-v5 --seed 1,pqn baseline MsPacman-v5 seed 1 (rorqual),MsPacman-v5,1,pqn,40000000,79616,316.1575622558594,250.25723266601562,25171200.0,210.0
Breakout-v5_s3,h001,python cleanrl/ppo_atari_envpool.py --env-id Breakout-v5 --seed 3,ppo baseline Breakout-v5 seed 3 (rorqual),Breakout-v5,3,ppo,40000000,223232,1.3675458431243896,1.3004586696624756,305280.0,0.0
Alien-v5_s2,h002,python cleanrl/pqn_atari_envpool.py --env-id Alien-v5 --seed 2,pqn baseline Alien-v5 seed 2 (rorqual),Alien-v5,2,pqn,40000000,70144,197.20802307128906,176.42335510253906,13832960.0,230.0
Alien-v5_s2,h001,python cleanrl/ppo_atari_envpool.py --env-id Alien-v5 --seed 2,ppo baseline Alien-v5 seed 2 (rorqual),Alien-v5,2,ppo,40000000,61312,196.09603881835938,196.86846923828125,12023040.0,130.0
h004-mspacman-s1,h004,python cleanrl/pqn_atari_envpool_nap.py --env-id MsPacman-v5 --seed 1,"pqn_nap MsPacman-v5 seed 1 (rorqual, 10M steps)",MsPacman-v5,1,pqn_nap,10000000,18816,344.01361083984375,263.1292419433594,6472960.0,210.0
h004-alien-s1,h004,python cleanrl/pqn_atari_envpool_nap.py --env-id Alien-v5 --seed 1,"pqn_nap Alien-v5 seed 1 (rorqual, 10M steps)",Alien-v5,1,pqn_nap,10000000,18048,152.48226928710938,145.46099853515625,2752000.0,140.0
h005-venture-s1,h005,python cleanrl/ppo_atari_envpool_chainsp.py --env-id Venture-v5 --seed 1,"ppo_chainsp Venture-v5 seed 1 (rorqual, 10M steps)",Venture-v5,1,ppo_chainsp,10000000,4736,0.0,0.0,0.0,0.0
h005-solaris-s1,h005,python cleanrl/ppo_atari_envpool_chainsp.py --env-id Solaris-v5 --seed 1,"ppo_chainsp Solaris-v5 seed 1 (rorqual, 10M steps)",Solaris-v5,1,ppo_chainsp,10000000,1408,2154.54541015625,1365.45458984375,3033600.0,2020.0
h003-spaceinvaders-s1,h003,python cleanrl/ppo_atari_envpool_layernorm.py --env-id SpaceInvaders-v5 --seed 1,"ppo_layernorm SpaceInvaders-v5 seed 1 (rorqual, 10M steps)",SpaceInvaders-v5,1,ppo_layernorm,10000000,19968,142.40383911132812,144.87179565429688,2843520.0,435.0
h005-phoenix-s1,h005,python cleanrl/ppo_atari_envpool_chainsp.py --env-id Phoenix-v5 --seed 1,"ppo_chainsp Phoenix-v5 seed 1 (rorqual, 10M steps)",Phoenix-v5,1,ppo_chainsp,10000000,8704,769.11767578125,968.8235473632812,6694400.0,360.0
h004-namethisgame-s1,h004,python cleanrl/pqn_atari_envpool_nap.py --env-id NameThisGame-v5 --seed 1,"pqn_nap NameThisGame-v5 seed 1 (rorqual, 10M steps)",NameThisGame-v5,1,pqn_nap,10000000,4992,1074.6153564453125,934.1025390625,5364480.0,1970.0
h005-amidar-s1,h005,python cleanrl/ppo_atari_envpool_chainsp.py --env-id Amidar-v5 --seed 1,"ppo_chainsp Amidar-v5 seed 1 (rorqual, 10M steps)",Amidar-v5,1,ppo_chainsp,10000000,17920,1.8285714387893677,2.0,32768.0,5.0
h003-doubledunk-s1,h003,python cleanrl/ppo_atari_envpool_layernorm.py --env-id DoubleDunk-v5 --seed 1,"ppo_layernorm DoubleDunk-v5 seed 1 (rorqual, 10M steps)",DoubleDunk-v5,1,ppo_layernorm,10000000,5120,-19.100000381469727,-19.399999618530273,-97792.0,-18.0
h003-enduro-s1,h003,python cleanrl/ppo_atari_envpool_layernorm.py --env-id Enduro-v5 --seed 1,"ppo_layernorm Enduro-v5 seed 1 (rorqual, 10M steps)",Enduro-v5,1,ppo_layernorm,10000000,2944,0.0,0.0,0.0,0.0
h004-privateeye-s1,h004,python cleanrl/pqn_atari_envpool_nap.py --env-id PrivateEye-v5 --seed 1,"pqn_nap PrivateEye-v5 seed 1 (rorqual, 10M steps)",PrivateEye-v5,1,pqn_nap,10000000,3584,-512.1428833007812,-468.4285583496094,-1835520.0,-1000.0
h005-alien-s1,h005,python cleanrl/ppo_atari_envpool_chainsp.py --env-id Alien-v5 --seed 1,"ppo_chainsp Alien-v5 seed 1 (narval, 10M steps)",Alien-v5,1,ppo_chainsp,10000000,15232,204.2857208251953,220.0840301513672,3111680.0,120.0
h005-mspacman-s1,h005,python cleanrl/ppo_atari_envpool_chainsp.py --env-id MsPacman-v5 --seed 1,"ppo_chainsp MsPacman-v5 seed 1 (narval, 10M steps)",MsPacman-v5,1,ppo_chainsp,10000000,20096,281.4012756347656,294.2038269042969,5655040.0,230.0
h003-battlezone-s1,h003,python cleanrl/ppo_atari_envpool_layernorm.py --env-id BattleZone-v5 --seed 1,"ppo_layernorm BattleZone-v5 seed 1 (narval, 10M steps)",BattleZone-v5,1,ppo_layernorm,10000000,8704,2294.11767578125,2117.64697265625,19968000.0,1000.0
h003-qbert-s1,h003,python cleanrl/ppo_atari_envpool_layernorm.py --env-id Qbert-v5 --seed 1,"ppo_layernorm Qbert-v5 seed 1 (narval, 10M steps)",Qbert-v5,1,ppo_layernorm,10000000,30464,168.69747924804688,145.58824157714844,5139200.0,375.0
h005-namethisgame-s1,h005,python cleanrl/ppo_atari_envpool_chainsp.py --env-id NameThisGame-v5 --seed 1,"ppo_chainsp NameThisGame-v5 seed 1 (narval, 10M steps)",NameThisGame-v5,1,ppo_chainsp,10000000,3584,2308.21435546875,2567.142822265625,8272640.0,2420.0
h003-breakout-s1,h003,python cleanrl/ppo_atari_envpool_layernorm.py --env-id Breakout-v5 --seed 1,"ppo_layernorm Breakout-v5 seed 1 (narval, 10M steps)",Breakout-v5,1,ppo_layernorm,10000000,55296,1.3819444179534912,1.5833333730697632,76416.0,2.0
h005-privateeye-s1,h005,python cleanrl/ppo_atari_envpool_chainsp.py --env-id PrivateEye-v5 --seed 1,"ppo_chainsp PrivateEye-v5 seed 1 (narval, 10M steps)",PrivateEye-v5,1,ppo_chainsp,10000000,3584,10.714285850524902,71.42857360839844,38400.0,0.0
h004-doubledunk-s1,h004,python cleanrl/pqn_atari_envpool_nap.py --env-id DoubleDunk-v5 --seed 1,"pqn_nap DoubleDunk-v5 seed 1 (narval, 10M steps)",DoubleDunk-v5,1,pqn_nap,10000000,2048,-22.75,-24.0,-46592.0,-24.0
h004-enduro-s1,h004,python cleanrl/pqn_atari_envpool_nap.py --env-id Enduro-v5 --seed 1,"pqn_nap Enduro-v5 seed 1 (narval, 10M steps)",Enduro-v5,1,pqn_nap,10000000,2944,0.0,0.0,0.0,0.0
h003-montezumarevenge-s1,h003,python cleanrl/ppo_atari_envpool_layernorm.py --env-id MontezumaRevenge-v5 --seed 1,"ppo_layernorm MontezumaRevenge-v5 seed 1 (narval, 10M steps)",MontezumaRevenge-v5,1,ppo_layernorm,10000000,17792,0.0,0.0,0.0,0.0
h004-spaceinvaders-s1,h004,python cleanrl/pqn_atari_envpool_nap.py --env-id SpaceInvaders-v5 --seed 1,"pqn_nap SpaceInvaders-v5 seed 1 (narval, 10M steps)",SpaceInvaders-v5,1,pqn_nap,10000000,16512,266.97674560546875,271.97674560546875,4408320.0,320.0
h003-namethisgame-s1,h003,python cleanrl/ppo_atari_envpool_layernorm.py --env-id NameThisGame-v5 --seed 1,"ppo_layernorm NameThisGame-v5 seed 1 (nibi, 10M steps)",NameThisGame-v5,1,ppo_layernorm,10000000,3840,2236.333251953125,2438.666748046875,8587520.0,2390.0
h004-phoenix-s1,h004,python cleanrl/pqn_atari_envpool_nap.py --env-id Phoenix-v5 --seed 1,"pqn_nap Phoenix-v5 seed 1 (nibi, 10M steps)",Phoenix-v5,1,pqn_nap,10000000,17152,131.11940002441406,92.53731536865234,2248960.0,200.0
h003-privateeye-s1,h003,python cleanrl/ppo_atari_envpool_layernorm.py --env-id PrivateEye-v5 --seed 1,"ppo_layernorm PrivateEye-v5 seed 1 (nibi, 10M steps)",PrivateEye-v5,1,ppo_layernorm,10000000,3584,0.0,71.42857360839844,0.0,100.0
h003-alien-s1,h003,python cleanrl/ppo_atari_envpool_layernorm.py --env-id Alien-v5 --seed 1,"ppo_layernorm Alien-v5 seed 1 (nibi, 10M steps)",Alien-v5,1,ppo_layernorm,10000000,15360,199.8333282470703,180.3333282470703,3069440.0,220.0
h003-mspacman-s1,h003,python cleanrl/ppo_atari_envpool_layernorm.py --env-id MsPacman-v5 --seed 1,"ppo_layernorm MsPacman-v5 seed 1 (nibi, 10M steps)",MsPacman-v5,1,ppo_layernorm,10000000,18432,324.1666564941406,321.6666564941406,5975040.0,160.0
h005-battlezone-s1,h005,python cleanrl/ppo_atari_envpool_chainsp.py --env-id BattleZone-v5 --seed 1,"ppo_chainsp BattleZone-v5 seed 1 (nibi, 10M steps)",BattleZone-v5,1,ppo_chainsp,10000000,8832,2579.710205078125,1956.521728515625,22784000.0,2000.0
h005-montezumarevenge-s1,h005,python cleanrl/ppo_atari_envpool_chainsp.py --env-id MontezumaRevenge-v5 --seed 1,"ppo_chainsp MontezumaRevenge-v5 seed 1 (nibi, 10M steps)",MontezumaRevenge-v5,1,ppo_chainsp,10000000,17792,0.0,0.0,0.0,0.0
h004-amidar-s1,h004,python cleanrl/pqn_atari_envpool_nap.py --env-id Amidar-v5 --seed 1,"pqn_nap Amidar-v5 seed 1 (nibi, 10M steps)",Amidar-v5,1,pqn_nap,10000000,16256,31.00787353515625,33.26771545410156,504064.0,31.0
h004-solaris-s1,h004,python cleanrl/pqn_atari_envpool_nap.py --env-id Solaris-v5 --seed 1,"pqn_nap Solaris-v5 seed 1 (nibi, 10M steps)",Solaris-v5,1,pqn_nap,10000000,1408,352.7272644042969,501.81817626953125,496640.0,20.0
h005-breakout-s1,h005,python cleanrl/ppo_atari_envpool_chainsp.py --env-id Breakout-v5 --seed 1,"ppo_chainsp Breakout-v5 seed 1 (nibi, 10M steps)",Breakout-v5,1,ppo_chainsp,10000000,56448,1.324263095855713,1.247165560722351,74752.0,1.0
h005-qbert-s1,h005,python cleanrl/ppo_atari_envpool_chainsp.py --env-id Qbert-v5 --seed 1,"ppo_chainsp Qbert-v5 seed 1 (nibi, 10M steps)",Qbert-v5,1,ppo_chainsp,10000000,30464,171.00840759277344,184.6638641357422,5209600.0,175.0
h004-venture-s1,h004,python cleanrl/pqn_atari_envpool_nap.py --env-id Venture-v5 --seed 1,"pqn_nap Venture-v5 seed 1 (nibi, 10M steps)",Venture-v5,1,pqn_nap,10000000,6016,0.0,0.0,0.0,0.0
h005-doubledunk-s1,h005,python cleanrl/ppo_atari_envpool_chainsp.py --env-id DoubleDunk-v5 --seed 1,"ppo_chainsp DoubleDunk-v5 seed 1 (fir, 10M steps)",DoubleDunk-v5,1,ppo_chainsp,10000000,4864,-17.526315689086914,-15.789473533630371,-85248.0,-14.0
h004-qbert-s1,h004,python cleanrl/pqn_atari_envpool_nap.py --env-id Qbert-v5 --seed 1,"pqn_nap Qbert-v5 seed 1 (fir, 10M steps)",Qbert-v5,1,pqn_nap,10000000,29952,158.22650146484375,158.974365234375,4739200.0,175.0
h005-enduro-s1,h005,python cleanrl/ppo_atari_envpool_chainsp.py --env-id Enduro-v5 --seed 1,"ppo_chainsp Enduro-v5 seed 1 (fir, 10M steps)",Enduro-v5,1,ppo_chainsp,10000000,2944,0.0,0.0,0.0,0.0
h004-montezumarevenge-s1,h004,python cleanrl/pqn_atari_envpool_nap.py --env-id MontezumaRevenge-v5 --seed 1,"pqn_nap MontezumaRevenge-v5 seed 1 (fir, 10M steps)",MontezumaRevenge-v5,1,pqn_nap,10000000,1280,0.0,0.0,0.0,0.0
h003-solaris-s1,h003,python cleanrl/ppo_atari_envpool_layernorm.py --env-id Solaris-v5 --seed 1,"ppo_layernorm Solaris-v5 seed 1 (fir, 10M steps)",Solaris-v5,1,ppo_layernorm,10000000,1408,1776.3636474609375,1154.54541015625,2501120.0,960.0
h004-battlezone-s1,h004,python cleanrl/pqn_atari_envpool_nap.py --env-id BattleZone-v5 --seed 1,"pqn_nap BattleZone-v5 seed 1 (fir, 10M steps)",BattleZone-v5,1,pqn_nap,10000000,6784,3056.603759765625,3792.452880859375,20736000.0,7000.0
h004-breakout-s1,h004,python cleanrl/pqn_atari_envpool_nap.py --env-id Breakout-v5 --seed 1,"pqn_nap Breakout-v5 seed 1 (fir, 10M steps)",Breakout-v5,1,pqn_nap,10000000,52736,1.7111650705337524,2.174757242202759,90240.0,2.0
h005-spaceinvaders-s1,h005,python cleanrl/ppo_atari_envpool_chainsp.py --env-id SpaceInvaders-v5 --seed 1,"ppo_chainsp SpaceInvaders-v5 seed 1 (fir, 10M steps)",SpaceInvaders-v5,1,ppo_chainsp,10000000,19968,145.9294891357422,112.94871520996094,2913920.0,80.0
h003-amidar-s1,h003,python cleanrl/ppo_atari_envpool_layernorm.py --env-id Amidar-v5 --seed 1,"ppo_layernorm Amidar-v5 seed 1 (fir, 10M steps)",Amidar-v5,1,ppo_layernorm,10000000,17792,2.2086331844329834,3.2302157878875732,39296.0,0.0
h003-venture-s1,h003,python cleanrl/ppo_atari_envpool_layernorm.py --env-id Venture-v5 --seed 1,"ppo_layernorm Venture-v5 seed 1 (fir, 10M steps)",Venture-v5,1,ppo_layernorm,10000000,4736,0.0,0.0,0.0,0.0
h003-phoenix-s1,h003,python cleanrl/ppo_atari_envpool_layernorm.py --env-id Phoenix-v5 --seed 1,"ppo_layernorm Phoenix-v5 seed 1 (fir, 10M steps)",Phoenix-v5,1,ppo_layernorm,10000000,7424,706.3793334960938,627.9310302734375,5244160.0,480.0
h006-doubledunk-s1,h006,python cleanrl/ppo_atari_envpool_symlog.py --env-id DoubleDunk-v5 --seed 1,"ppo_symlog DoubleDunk-v5 seed 1 (nibi, 40M pilot)",DoubleDunk-v5,1,ppo_symlog,40000000,20736,-18.209877014160156,-17.283950805664062,-377600.0,-22.0
h006-enduro-s1,h006,python cleanrl/ppo_atari_envpool_symlog.py --env-id Enduro-v5 --seed 1,"ppo_symlog Enduro-v5 seed 1 (nibi, 40M pilot)",Enduro-v5,1,ppo_symlog,40000000,11904,0.0,0.0,0.0,0.0
h006-spaceinvaders-s1,h006,python cleanrl/ppo_atari_envpool_symlog.py --env-id SpaceInvaders-v5 --seed 1,"ppo_symlog SpaceInvaders-v5 seed 1 (nibi, 40M pilot)",SpaceInvaders-v5,1,ppo_symlog,40000000,79104,152.03883361816406,157.556640625,12026880.0,95.0
h006-namethisgame-s1,h006,python cleanrl/ppo_atari_envpool_symlog.py --env-id NameThisGame-v5 --seed 1,"ppo_symlog NameThisGame-v5 seed 1 (fir, 40M pilot)",NameThisGame-v5,1,ppo_symlog,40000000,15744,2172.845458984375,2048.3740234375,34209280.0,2790.0
h006-privateeye-s1,h006,python cleanrl/ppo_atari_envpool_symlog.py --env-id PrivateEye-v5 --seed 1,"ppo_symlog PrivateEye-v5 seed 1 (fir, 40M pilot)",PrivateEye-v5,1,ppo_symlog,40000000,14720,-63.321739196777344,-113.0434799194336,-932096.0,0.0
h006-phoenix-s1,h006,python cleanrl/ppo_atari_envpool_symlog.py --env-id Phoenix-v5 --seed 1,"ppo_symlog Phoenix-v5 seed 1 (narval, 40M pilot)",Phoenix-v5,1,ppo_symlog,40000000,30976,785.6198120117188,856.1983642578125,24335360.0,940.0
h006-venture-s1,h006,python cleanrl/ppo_atari_envpool_symlog.py --env-id Venture-v5 --seed 1,"ppo_symlog Venture-v5 seed 1 (narval, 40M pilot)",Venture-v5,1,ppo_symlog,40000000,18304,0.0,0.0,0.0,0.0
h007-alien-s1,h007,python cleanrl/ppo_atari_envpool_sp.py --env-id Alien-v5 --seed 1,"ppo_sp Alien-v5 seed 1 (nibi, 40M pilot)",Alien-v5,1,ppo_sp,40000000,60032,193.85926818847656,200.0426483154297,11637760.0,180.0
h007-mspacman-s1,h007,python cleanrl/ppo_atari_envpool_sp.py --env-id MsPacman-v5 --seed 1,"ppo_sp MsPacman-v5 seed 1 (nibi, 40M pilot)",MsPacman-v5,1,ppo_sp,40000000,79104,292.7831726074219,266.2135925292969,23160320.0,220.0
h007-namethisgame-s1,h007,python cleanrl/ppo_atari_envpool_sp.py --env-id NameThisGame-v5 --seed 1,"ppo_sp NameThisGame-v5 seed 1 (nibi, 40M pilot)",NameThisGame-v5,1,ppo_sp,40000000,15616,2201.88525390625,2262.295166015625,34384640.0,3680.0
h007-privateeye-s1,h007,python cleanrl/ppo_atari_envpool_sp.py --env-id PrivateEye-v5 --seed 1,"ppo_sp PrivateEye-v5 seed 1 (nibi, 40M pilot)",PrivateEye-v5,1,ppo_sp,40000000,14720,58.556522369384766,34.0,861952.0,0.0
h007-qbert-s1,h007,python cleanrl/ppo_atari_envpool_sp.py --env-id Qbert-v5 --seed 1,"ppo_sp Qbert-v5 seed 1 (narval, 40M pilot)",Qbert-v5,1,ppo_sp,40000000,123648,155.90061950683594,147.15321350097656,19276800.0,100.0
h003-alien-s2,h003,,"ppo_layernorm Alien-v5 seed 2 (fir, 40000000)",Alien-v5,2,ppo_layernorm,40000000,65920,550.00,,,550.00
h003-alien-s3,h003,,"ppo_layernorm Alien-v5 seed 3 (narval, 40000000)",Alien-v5,3,ppo_layernorm,40000000,63616,380.00,,,380.00
h003-amidar-s2,h003,,"ppo_layernorm Amidar-v5 seed 2 (narval, 40000000)",Amidar-v5,2,ppo_layernorm,40000000,59904,14.00,,,14.00
h003-amidar-s3,h003,,"ppo_layernorm Amidar-v5 seed 3 (rorqual, 40000000)",Amidar-v5,3,ppo_layernorm,40000000,61312,41.00,,,41.00
h003-battlezone-s2,h003,,"ppo_layernorm BattleZone-v5 seed 2 (rorqual, 40000000)",BattleZone-v5,2,ppo_layernorm,40000000,27008,5000.00,,,5000.00
h003-battlezone-s3,h003,,"ppo_layernorm BattleZone-v5 seed 3 (nibi, 40000000)",BattleZone-v5,3,ppo_layernorm,40000000,29312,1000.00,,,1000.00
h003-breakout-s2,h003,,"ppo_layernorm Breakout-v5 seed 2 (rorqual, 40000000)",Breakout-v5,2,ppo_layernorm,40000000,115840,2.00,,,2.00
h003-breakout-s3,h003,,"ppo_layernorm Breakout-v5 seed 3 (nibi, 40000000)",Breakout-v5,3,ppo_layernorm,40000000,119936,0.00,,,0.00
h003-doubledunk-s2,h003,,"ppo_layernorm DoubleDunk-v5 seed 2 (narval, 40000000)",DoubleDunk-v5,2,ppo_layernorm,40000000,14848,-24.00,,,-24.00
h003-doubledunk-s3,h003,,"ppo_layernorm DoubleDunk-v5 seed 3 (rorqual, 40000000)",DoubleDunk-v5,3,ppo_layernorm,40000000,14720,-24.00,,,-24.00
