env_id,seed,hypothesis_id,experiment_id,algorithm,total_timesteps,n_episodes,mean_return,q4_return,auc,final_avg20
Atlantis-v5,3,h064,h064-atlantis-s3,dqn_rainbow_lite,40000000,59136,4905.708984375,4943.50634765625,290104000.0,6040.0
