env_id,seed,hypothesis_id,experiment_id,algorithm,total_timesteps,n_episodes,mean_return,q4_return,auc,final_avg20
BattleZone-v5,1,h035,h035-battlezone-s1,ppo_cvar_sem,40000000,33792,2594.697021484375,2636.363525390625,87680000.0,0.0
