env_id,seed,total_timesteps,mean_return_last_25,std_return_last_25,num_episodes,wall_time_s,hypothesis_id,experiment_id
BattleZone-v5,3,40000000,9000.00,0.00,27008,8677,h002,h002-battlezone-s3
