env_id,seed,total_timesteps,mean_return_last_25,std_return_last_25,num_episodes,wall_time_s,hypothesis_id,experiment_id
Phoenix-v5,2,40000000,680.00,0.00,32256,7056,h001,h001-phoenix-s2
