env_id,seed,total_timesteps,mean_return_last_25,std_return_last_25,num_episodes,wall_time_s,hypothesis_id,experiment_id
Amidar-v5,3,40000000,1.00,0.00,70656,9261,h001B,h001B-amidar-s3
