env_id,seed,hypothesis_id,experiment_id,algorithm,total_timesteps,n_episodes,mean_return,q4_return,auc,final_avg20
Surround-v5,3,h002,h002-surround-s3,pqn,40000000,35456,-9.996390342712402,-10.0,-354432.0,-10.0
