env_id,seed,hypothesis_id,experiment_id,algorithm,total_timesteps,n_episodes,mean_return,q4_return,auc,final_avg20
Phoenix-v5,1,h013,h013-phoenix-s1,ppo_specnorm,40000000,32512,865.9842529296875,944.094482421875,28154880.0,380.0
