global_step,episodic_return
344832,100.00
344832,100.00
344832,100.00
344832,100.00
344832,100.00
344832,100.00
344832,100.00
344832,100.00
344832,100.00
344832,100.00
344832,100.00
344832,100.00
344832,100.00
344832,100.00
344832,100.00
344832,100.00
344832,100.00
344832,100.00
344832,100.00
344832,100.00
344832,100.00
344832,100.00
344832,100.00
344832,100.00
344832,100.00
344832,100.00
344832,100.00
344832,100.00
344832,100.00
344832,100.00
344832,100.00
344832,100.00
344832,100.00
344832,100.00
344832,100.00
344832,100.00
344832,100.00
344832,100.00
344832,100.00
344832,100.00
344832,100.00
344832,100.00
344832,100.00
344832,100.00
344832,100.00
344832,100.00
344832,100.00
344832,100.00
344832,100.00
344832,100.00
344832,100.00
344832,100.00
344832,100.00
344832,100.00
344832,100.00
344832,100.00
344832,100.00
344832,100.00
344832,100.00
344832,100.00
344832,100.00
344832,100.00
344832,100.00
344832,100.00
344832,100.00
344832,100.00
344832,100.00
344832,100.00
344832,100.00
344832,100.00
344832,100.00
344832,100.00
344832,100.00
344832,100.00
344832,100.00
344832,100.00
344832,100.00
344832,100.00
344832,100.00
344832,100.00
344832,100.00
344832,100.00
344832,100.00
344832,100.00
344832,100.00
344832,100.00
344832,100.00
344832,100.00
344832,100.00
344832,100.00
344832,100.00
344832,100.00
344832,100.00
344832,100.00
344832,100.00
344832,100.00
344832,100.00
344832,100.00
344832,100.00
344832,100.00
344832,100.00
344832,100.00
344832,100.00
344832,100.00
344832,100.00
344832,100.00
344832,100.00
344832,100.00
344832,100.00
344832,100.00
344832,100.00
344832,100.00
344832,100.00
344832,100.00
344832,100.00
344832,100.00
344832,100.00
344832,100.00
344832,100.00
344832,100.00
344832,100.00
344832,100.00
344832,100.00
344832,100.00
344832,100.00
344832,100.00
344832,100.00
344832,100.00
690176,0.00
690176,0.00
690176,0.00
690176,0.00
690176,0.00
690176,0.00
690176,0.00
690176,0.00
690176,0.00
690176,0.00
690176,0.00
690176,0.00
690176,0.00
690176,0.00
690176,0.00
690176,0.00
690176,0.00
690176,0.00
690176,0.00
690176,0.00
690176,0.00
690176,0.00
690176,0.00
690176,0.00
690176,0.00
690176,0.00
690176,0.00
690176,0.00
690176,0.00
690176,0.00
690176,0.00
690176,0.00
690176,0.00
690176,0.00
690176,0.00
690176,0.00
690176,0.00
690176,0.00
690176,0.00
690176,0.00
690176,0.00
690176,0.00
690176,0.00
690176,0.00
690176,0.00
690176,0.00
690176,0.00
690176,0.00
690176,0.00
690176,0.00
690176,0.00
690176,0.00
690176,0.00
690176,0.00
690176,0.00
690176,0.00
690176,0.00
690176,0.00
690176,0.00
690176,0.00
690176,0.00
690176,0.00
690176,0.00
690176,0.00
690176,0.00
690176,0.00
690176,0.00
690176,0.00
690176,0.00
690176,0.00
690176,0.00
690176,0.00
690176,0.00
690176,0.00
690176,0.00
690176,0.00
690176,0.00
690176,0.00
690176,0.00
690176,0.00
690176,0.00
690176,0.00
690176,0.00
690176,0.00
690176,0.00
690176,0.00
690176,0.00
690176,0.00
690176,0.00
690176,0.00
690176,0.00
690176,0.00
690176,0.00
690176,0.00
690176,0.00
690176,0.00
690176,0.00
690176,0.00
690176,0.00
690176,0.00
690176,0.00
690176,0.00
690176,0.00
690176,0.00
690176,0.00
690176,0.00
690176,0.00
690176,0.00
690176,0.00
690176,0.00
690176,0.00
690176,0.00
690176,0.00
690176,0.00
690176,0.00
690176,0.00
690176,0.00
690176,0.00
690176,0.00
690176,0.00
690176,0.00
690176,0.00
690176,0.00
690176,0.00
690176,0.00
690176,0.00
690176,0.00
690176,0.00
1034880,-1000.00
1034880,-1000.00
1034880,-1000.00
1034880,-1000.00
1034880,-1000.00
1034880,-1000.00
1034880,-1000.00
1034880,-1000.00
1034880,-1000.00
1034880,-1000.00
1034880,-1000.00
1034880,-1000.00
1034880,-1000.00
1034880,-1000.00
1034880,-1000.00
1034880,-1000.00
1034880,-1000.00
1034880,-1000.00
1034880,-1000.00
1034880,-1000.00
1034880,-1000.00
1034880,-1000.00
1034880,-1000.00
1034880,-1000.00
1034880,-1000.00
1034880,-1000.00
1034880,-1000.00
1034880,-1000.00
1034880,-1000.00
1034880,-1000.00
1034880,-1000.00
1034880,-1000.00
1034880,-1000.00
1034880,-1000.00
1034880,-1000.00
1034880,-1000.00
1034880,-1000.00
1034880,-1000.00
1034880,-1000.00
1034880,-1000.00
1034880,-1000.00
1034880,-1000.00
1034880,-1000.00
1034880,-1000.00
1034880,-1000.00
1034880,-1000.00
1034880,-1000.00
1034880,-1000.00
1034880,-1000.00
1034880,-1000.00
1034880,-1000.00
1034880,-1000.00
1034880,-1000.00
1034880,-1000.00
1034880,-1000.00
1034880,-1000.00
1034880,-1000.00
1034880,-1000.00
1034880,-1000.00
1034880,-1000.00
1034880,-1000.00
1034880,-1000.00
1034880,-1000.00
1034880,-1000.00
1034880,-1000.00
1034880,-1000.00
1034880,-1000.00
1034880,-1000.00
1034880,-1000.00
1034880,-1000.00
1034880,-1000.00
1034880,-1000.00
1034880,-1000.00
1034880,-1000.00
1034880,-1000.00
1034880,-1000.00
1034880,-1000.00
