env_id,seed,total_timesteps,mean_return_last_25,std_return_last_25,num_episodes,wall_time_s,hypothesis_id,experiment_id
MsPacman-v5,3,40000000,470.00,0.00,69120,8862,h034B,h034B-mspacman-s3
