env_id,seed,total_timesteps,mean_return_last_25,std_return_last_25,num_episodes,wall_time_s,hypothesis_id,experiment_id
MontezumaRevenge-v5,2,40000000,0.00,0.00,153472,9815,h003,h003-montezumarevenge-s2
