env_id,seed,hypothesis_id,experiment_id,algorithm,total_timesteps,n_episodes,mean_return,q4_return,auc,final_avg20
MontezumaRevenge-v5,2,h005,h005-montezumarevenge-s2,ppo_chainsp,40000000,69888,0.18315018713474274,0.0,12800.0,0.0
