env_id,seed,hypothesis_id,experiment_id,algorithm,total_timesteps,n_episodes,mean_return,q4_return,auc,final_avg20
BeamRider-v5,3,h002,h002-beamrider-s3,pqn,10000000,4608,512.3333129882812,595.5555419921875,2360832.0,660.0
