global_step,episodic_return
59904,190.00
59904,190.00
59904,190.00
59904,190.00
59904,190.00
59904,190.00
59904,190.00
59904,190.00
59904,190.00
59904,190.00
59904,190.00
59904,190.00
59904,190.00
59904,190.00
59904,190.00
59904,190.00
59904,190.00
59904,190.00
59904,190.00
59904,190.00
59904,190.00
59904,190.00
59904,190.00
59904,190.00
59904,190.00
59904,190.00
59904,190.00
59904,190.00
59904,190.00
59904,190.00
59904,190.00
59904,190.00
59904,190.00
59904,190.00
59904,190.00
59904,190.00
59904,190.00
59904,190.00
59904,190.00
59904,190.00
59904,190.00
59904,190.00
59904,190.00
59904,190.00
59904,190.00
59904,190.00
59904,190.00
59904,190.00
59904,190.00
59904,190.00
59904,190.00
59904,190.00
59904,190.00
59904,190.00
59904,190.00
59904,190.00
59904,190.00
59904,190.00
59904,190.00
59904,190.00
59904,190.00
59904,190.00
59904,190.00
59904,190.00
59904,190.00
59904,190.00
59904,190.00
59904,190.00
59904,190.00
59904,190.00
59904,190.00
59904,190.00
59904,190.00
59904,190.00
59904,190.00
59904,190.00
59904,190.00
59904,190.00
59904,190.00
59904,190.00
59904,190.00
59904,190.00
59904,190.00
59904,190.00
59904,190.00
59904,190.00
59904,190.00
59904,190.00
59904,190.00
59904,190.00
59904,190.00
59904,190.00
59904,190.00
59904,190.00
59904,190.00
59904,190.00
59904,190.00
59904,190.00
59904,190.00
59904,190.00
59904,190.00
59904,190.00
59904,190.00
59904,190.00
59904,190.00
59904,190.00
59904,190.00
59904,190.00
59904,190.00
59904,190.00
59904,190.00
59904,190.00
59904,190.00
59904,190.00
59904,190.00
59904,190.00
59904,190.00
59904,190.00
59904,190.00
59904,190.00
59904,190.00
59904,190.00
59904,190.00
59904,190.00
59904,190.00
59904,190.00
59904,190.00
59904,190.00
123264,180.00
123264,180.00
123264,180.00
123264,180.00
123264,180.00
123264,180.00
123264,180.00
123264,180.00
123264,180.00
123264,180.00
123264,180.00
123264,180.00
123264,180.00
123264,180.00
123264,180.00
123264,180.00
123264,180.00
123264,180.00
123264,180.00
123264,180.00
123264,180.00
123264,180.00
123264,180.00
123264,180.00
123264,180.00
123264,180.00
123264,180.00
123264,180.00
123264,180.00
123264,180.00
123264,180.00
123264,180.00
123264,180.00
123264,180.00
123264,180.00
123264,180.00
123264,180.00
123264,180.00
123264,180.00
123264,180.00
123264,180.00
123264,180.00
123264,180.00
123264,180.00
123264,180.00
123264,180.00
123264,180.00
123264,180.00
123264,180.00
123264,180.00
123264,180.00
123264,180.00
123264,180.00
123264,180.00
123264,180.00
123264,180.00
123264,180.00
123264,180.00
123264,180.00
123264,180.00
123264,180.00
123264,180.00
123264,180.00
123264,180.00
123264,180.00
123264,180.00
123264,180.00
123264,180.00
123264,180.00
123264,180.00
123264,180.00
123264,180.00
123264,180.00
123264,180.00
123264,180.00
123264,180.00
123264,180.00
123264,180.00
123264,180.00
123264,180.00
123264,180.00
123264,180.00
123264,180.00
123264,180.00
123264,180.00
123264,180.00
123264,180.00
123264,180.00
123264,180.00
123264,180.00
123264,180.00
123264,180.00
123264,180.00
123264,180.00
123264,180.00
123264,180.00
123264,180.00
123264,180.00
123264,180.00
123264,180.00
123264,180.00
123264,180.00
123264,180.00
123264,180.00
123264,180.00
123264,180.00
123264,180.00
123264,180.00
123264,180.00
123264,180.00
123264,180.00
123264,180.00
123264,180.00
123264,180.00
123264,180.00
123264,180.00
123264,180.00
123264,180.00
123264,180.00
123264,180.00
123264,180.00
123264,180.00
123264,180.00
123264,180.00
123264,180.00
123264,180.00
123264,180.00
123264,180.00
184832,240.00
184832,240.00
184832,240.00
184832,240.00
184832,240.00
184832,240.00
184832,240.00
184832,240.00
184832,240.00
184832,240.00
184832,240.00
184832,240.00
184832,240.00
184832,240.00
184832,240.00
184832,240.00
184832,240.00
184832,240.00
184832,240.00
184832,240.00
184832,240.00
184832,240.00
184832,240.00
184832,240.00
184832,240.00
184832,240.00
184832,240.00
184832,240.00
184832,240.00
184832,240.00
184832,240.00
184832,240.00
184832,240.00
184832,240.00
184832,240.00
184832,240.00
184832,240.00
184832,240.00
184832,240.00
184832,240.00
184832,240.00
184832,240.00
184832,240.00
184832,240.00
184832,240.00
184832,240.00
184832,240.00
184832,240.00
184832,240.00
184832,240.00
184832,240.00
184832,240.00
184832,240.00
184832,240.00
184832,240.00
184832,240.00
184832,240.00
184832,240.00
184832,240.00
184832,240.00
