env_id,seed,hypothesis_id,experiment_id,algorithm,total_timesteps,n_episodes,mean_return,q4_return,auc,final_avg20
Qbert-v5,1,h005,h005-qbert-s1,ppo_chainsp,10000000,30464,171.00840759277344,184.6638641357422,5209600.0,175.0
