env_id,seed,hypothesis_id,experiment_id,algorithm,total_timesteps,n_episodes,mean_return,q4_return,auc,final_avg20
Enduro-v5,2,h002,Enduro-v5_s2,pqn,40000000,11904,0.0,0.0,0.0,0.0
