env_id,seed,hypothesis_id,experiment_id,algorithm,total_timesteps,n_episodes,mean_return,q4_return,auc,final_avg20
PrivateEye-v5,1,h046,h046-privateeye-s1,ppo_lstm,40000000,14720,-144.33042907714844,-262.60870361328125,-2124544.0,0.0
