env_id,seed,total_timesteps,mean_return_last_25,std_return_last_25,num_episodes,wall_time_s,hypothesis_id,experiment_id
DoubleDunk-v5,2,40000000,-24.00,0.00,7680,8240,h002B,h002B-doubledunk-s2
