env_id,seed,hypothesis_id,experiment_id,algorithm,total_timesteps,n_episodes,mean_return,q4_return,auc,final_avg20
Venture-v5,1,h004,h004-venture-s1,pqn_nap,10000000,6016,0.0,0.0,0.0,0.0
