env_id,seed,hypothesis_id,experiment_id,algorithm,total_timesteps,n_episodes,mean_return,q4_return,auc,final_avg20
BeamRider-v5,1,h002,h002-beamrider-s1,pqn,10000000,5120,457.1000061035156,604.0,2340352.0,660.0
