env_id,seed,total_timesteps,mean_return_last_25,std_return_last_25,num_episodes,wall_time_s,hypothesis_id,experiment_id
Enduro-v5,2,40000000,0.00,0.00,11904,8218,h034B,h034B-enduro-s2
