env_id,seed,total_timesteps,mean_return_last_25,std_return_last_25,num_episodes,wall_time_s,hypothesis_id,experiment_id
Solaris-v5,1,40000000,1500.00,0.00,5632,8517,h034,h034-solaris-s1
