global_step,episodic_return
53888,200.00
53888,200.00
53888,200.00
53888,200.00
53888,200.00
53888,200.00
53888,200.00
53888,200.00
53888,200.00
53888,200.00
53888,200.00
53888,200.00
53888,200.00
53888,200.00
53888,200.00
53888,200.00
53888,200.00
53888,200.00
53888,200.00
53888,200.00
53888,200.00
53888,200.00
53888,200.00
53888,200.00
53888,200.00
53888,200.00
53888,200.00
53888,200.00
53888,200.00
53888,200.00
53888,200.00
53888,200.00
53888,200.00
53888,200.00
53888,200.00
53888,200.00
53888,200.00
53888,200.00
53888,200.00
53888,200.00
53888,200.00
53888,200.00
53888,200.00
53888,200.00
53888,200.00
53888,200.00
53888,200.00
53888,200.00
53888,200.00
53888,200.00
53888,200.00
53888,200.00
53888,200.00
53888,200.00
53888,200.00
53888,200.00
53888,200.00
53888,200.00
53888,200.00
53888,200.00
53888,200.00
53888,200.00
53888,200.00
53888,200.00
53888,200.00
53888,200.00
53888,200.00
53888,200.00
53888,200.00
53888,200.00
53888,200.00
53888,200.00
53888,200.00
53888,200.00
53888,200.00
53888,200.00
53888,200.00
53888,200.00
53888,200.00
53888,200.00
53888,200.00
53888,200.00
53888,200.00
53888,200.00
53888,200.00
53888,200.00
53888,200.00
53888,200.00
53888,200.00
53888,200.00
53888,200.00
53888,200.00
53888,200.00
53888,200.00
53888,200.00
53888,200.00
53888,200.00
53888,200.00
53888,200.00
53888,200.00
53888,200.00
53888,200.00
53888,200.00
53888,200.00
53888,200.00
53888,200.00
53888,200.00
53888,200.00
53888,200.00
53888,200.00
53888,200.00
53888,200.00
53888,200.00
53888,200.00
53888,200.00
53888,200.00
53888,200.00
53888,200.00
53888,200.00
53888,200.00
53888,200.00
53888,200.00
53888,200.00
53888,200.00
53888,200.00
53888,200.00
53888,200.00
53888,200.00
116736,290.00
116736,290.00
116736,290.00
116736,290.00
116736,290.00
116736,290.00
116736,290.00
116736,290.00
116736,290.00
116736,290.00
116736,290.00
116736,290.00
116736,290.00
116736,290.00
116736,290.00
116736,290.00
116736,290.00
