env_id,seed,hypothesis_id,experiment_id,algorithm,total_timesteps,n_episodes,mean_return,q4_return,auc,final_avg20
SpaceInvaders-v5,1,h006,h006-spaceinvaders-s1,ppo_symlog,40000000,79104,152.03883361816406,157.556640625,12026880.0,95.0
