env_id,seed,hypothesis_id,experiment_id,algorithm,total_timesteps,n_episodes,mean_return,q4_return,auc,final_avg20
Venture-v5,1,h064,h064-venture-s1,dqn_rainbow_lite,40000000,18560,3.7068965435028076,5.1724138259887695,68800.0,0.0
