global_step,episodic_return
51328,55.00
51328,55.00
51328,55.00
51328,55.00
51328,55.00
51328,55.00
51328,55.00
51328,55.00
51328,55.00
51328,55.00
51328,55.00
51328,55.00
51328,55.00
51328,55.00
51328,55.00
51328,55.00
51328,55.00
51328,55.00
51328,55.00
51328,55.00
51328,55.00
51328,55.00
51328,55.00
51328,55.00
51328,55.00
51328,55.00
51328,55.00
51328,55.00
51328,55.00
51328,55.00
51328,55.00
51328,55.00
51328,55.00
51328,55.00
51328,55.00
51328,55.00
51328,55.00
51328,55.00
51328,55.00
51328,55.00
51328,55.00
51328,55.00
51328,55.00
51328,55.00
51328,55.00
51328,55.00
51328,55.00
51328,55.00
51328,55.00
51328,55.00
51328,55.00
51328,55.00
51328,55.00
51328,55.00
51328,55.00
51328,55.00
51328,55.00
51328,55.00
51328,55.00
51328,55.00
51328,55.00
51328,55.00
51328,55.00
51328,55.00
51328,55.00
51328,55.00
51328,55.00
51328,55.00
51328,55.00
51328,55.00
51328,55.00
51328,55.00
51328,55.00
51328,55.00
51328,55.00
51328,55.00
51328,55.00
51328,55.00
51328,55.00
51328,55.00
51328,55.00
51328,55.00
51328,55.00
51328,55.00
51328,55.00
51328,55.00
51328,55.00
51328,55.00
51328,55.00
51328,55.00
51328,55.00
51328,55.00
51328,55.00
51328,55.00
51328,55.00
51328,55.00
51328,55.00
51328,55.00
51328,55.00
51328,55.00
51328,55.00
51328,55.00
51328,55.00
51328,55.00
51328,55.00
51328,55.00
51328,55.00
51328,55.00
51328,55.00
51328,55.00
51328,55.00
51328,55.00
51328,55.00
51328,55.00
51328,55.00
51328,55.00
51328,55.00
51328,55.00
51328,55.00
51328,55.00
51328,55.00
51328,55.00
51328,55.00
51328,55.00
51328,55.00
51328,55.00
51328,55.00
51328,55.00
113920,140.00
113920,140.00
113920,140.00
113920,140.00
113920,140.00
113920,140.00
113920,140.00
113920,140.00
113920,140.00
113920,140.00
113920,140.00
113920,140.00
113920,140.00
113920,140.00
113920,140.00
113920,140.00
113920,140.00
113920,140.00
113920,140.00
113920,140.00
113920,140.00
113920,140.00
113920,140.00
113920,140.00
113920,140.00
113920,140.00
113920,140.00
113920,140.00
113920,140.00
113920,140.00
113920,140.00
113920,140.00
113920,140.00
113920,140.00
113920,140.00
113920,140.00
113920,140.00
113920,140.00
113920,140.00
113920,140.00
113920,140.00
113920,140.00
113920,140.00
113920,140.00
113920,140.00
113920,140.00
113920,140.00
113920,140.00
113920,140.00
113920,140.00
113920,140.00
113920,140.00
113920,140.00
113920,140.00
113920,140.00
113920,140.00
113920,140.00
113920,140.00
113920,140.00
113920,140.00
113920,140.00
113920,140.00
113920,140.00
113920,140.00
113920,140.00
113920,140.00
113920,140.00
113920,140.00
113920,140.00
113920,140.00
113920,140.00
113920,140.00
113920,140.00
113920,140.00
113920,140.00
113920,140.00
113920,140.00
113920,140.00
113920,140.00
113920,140.00
113920,140.00
113920,140.00
113920,140.00
113920,140.00
113920,140.00
113920,140.00
113920,140.00
113920,140.00
113920,140.00
113920,140.00
113920,140.00
113920,140.00
113920,140.00
113920,140.00
113920,140.00
113920,140.00
113920,140.00
113920,140.00
113920,140.00
113920,140.00
113920,140.00
113920,140.00
113920,140.00
113920,140.00
113920,140.00
113920,140.00
113920,140.00
113920,140.00
113920,140.00
113920,140.00
113920,140.00
113920,140.00
113920,140.00
113920,140.00
113920,140.00
113920,140.00
113920,140.00
113920,140.00
113920,140.00
113920,140.00
113920,140.00
113920,140.00
113920,140.00
113920,140.00
113920,140.00
113920,140.00
113920,140.00
113920,140.00
173568,135.00
173568,135.00
173568,135.00
173568,135.00
173568,135.00
173568,135.00
173568,135.00
173568,135.00
173568,135.00
173568,135.00
173568,135.00
173568,135.00
173568,135.00
173568,135.00
173568,135.00
173568,135.00
173568,135.00
173568,135.00
173568,135.00
173568,135.00
173568,135.00
173568,135.00
173568,135.00
173568,135.00
173568,135.00
173568,135.00
173568,135.00
173568,135.00
173568,135.00
173568,135.00
173568,135.00
173568,135.00
173568,135.00
173568,135.00
173568,135.00
173568,135.00
173568,135.00
173568,135.00
173568,135.00
173568,135.00
173568,135.00
173568,135.00
173568,135.00
173568,135.00
173568,135.00
173568,135.00
173568,135.00
173568,135.00
173568,135.00
173568,135.00
173568,135.00
173568,135.00
173568,135.00
173568,135.00
173568,135.00
173568,135.00
173568,135.00
173568,135.00
173568,135.00
173568,135.00
173568,135.00
173568,135.00
173568,135.00
173568,135.00
173568,135.00
173568,135.00
173568,135.00
173568,135.00
173568,135.00
173568,135.00
173568,135.00
173568,135.00
173568,135.00
173568,135.00
