env_id,seed,hypothesis_id,experiment_id,algorithm,total_timesteps,n_episodes,mean_return,q4_return,auc,final_avg20
DoubleDunk-v5,3,h001,h001-doubledunk-s3,ppo,40000000,20736,-18.024690628051758,-18.123456954956055,-373760.0,-22.0
