env_id,seed,hypothesis_id,experiment_id,algorithm,total_timesteps,n_episodes,mean_return,q4_return,auc,final_avg20
TimePilot-v5,1,h001,h001-timepilot-s1,ppo,10000000,5760,3717.77783203125,3337.77783203125,21414400.0,4200.0
