env_id,seed,hypothesis_id,experiment_id,algorithm,total_timesteps,n_episodes,mean_return,q4_return,auc,final_avg20
NameThisGame-v5,1,h013,h013-namethisgame-s1,ppo_specnorm,40000000,14848,2355.862060546875,2560.3447265625,34979840.0,2230.0
