env_id,seed,hypothesis_id,experiment_id,algorithm,total_timesteps,n_episodes,mean_return,q4_return,auc,final_avg20
Enduro-v5,1,h028,h028-enduro-s1,ppo_aug_qr_value,40000000,11904,0.0,0.0,0.0,0.0
