global_step,episodic_return
384896,0.00
384896,0.00
384896,0.00
384896,0.00
384896,0.00
384896,0.00
384896,0.00
384896,0.00
384896,0.00
384896,0.00
384896,0.00
384896,0.00
384896,0.00
384896,0.00
384896,0.00
384896,0.00
384896,0.00
384896,0.00
384896,0.00
384896,0.00
384896,0.00
384896,0.00
384896,0.00
384896,0.00
384896,0.00
384896,0.00
384896,0.00
384896,0.00
384896,0.00
384896,0.00
384896,0.00
384896,0.00
384896,0.00
384896,0.00
384896,0.00
384896,0.00
384896,0.00
384896,0.00
384896,0.00
384896,0.00
384896,0.00
384896,0.00
384896,0.00
384896,0.00
384896,0.00
384896,0.00
384896,0.00
384896,0.00
384896,0.00
384896,0.00
384896,0.00
384896,0.00
384896,0.00
384896,0.00
384896,0.00
384896,0.00
384896,0.00
384896,0.00
384896,0.00
384896,0.00
384896,0.00
384896,0.00
384896,0.00
384896,0.00
384896,0.00
384896,0.00
384896,0.00
384896,0.00
384896,0.00
384896,0.00
384896,0.00
384896,0.00
384896,0.00
384896,0.00
384896,0.00
384896,0.00
384896,0.00
384896,0.00
384896,0.00
384896,0.00
384896,0.00
384896,0.00
384896,0.00
384896,0.00
384896,0.00
384896,0.00
384896,0.00
384896,0.00
384896,0.00
384896,0.00
384896,0.00
384896,0.00
384896,0.00
384896,0.00
384896,0.00
384896,0.00
384896,0.00
384896,0.00
384896,0.00
384896,0.00
384896,0.00
384896,0.00
384896,0.00
384896,0.00
384896,0.00
384896,0.00
384896,0.00
384896,0.00
384896,0.00
384896,0.00
384896,0.00
384896,0.00
384896,0.00
384896,0.00
384896,0.00
384896,0.00
384896,0.00
384896,0.00
384896,0.00
384896,0.00
384896,0.00
384896,0.00
384896,0.00
384896,0.00
384896,0.00
384896,0.00
384896,0.00
384896,0.00
665088,0.00
665088,0.00
665088,0.00
665088,0.00
665088,0.00
665088,0.00
665088,0.00
665088,0.00
665088,0.00
665088,0.00
665088,0.00
665088,0.00
665088,0.00
665088,0.00
665088,0.00
665088,0.00
665088,0.00
665088,0.00
665088,0.00
665088,0.00
665088,0.00
665088,0.00
665088,0.00
665088,0.00
665088,0.00
665088,0.00
665088,0.00
665088,0.00
665088,0.00
665088,0.00
665088,0.00
665088,0.00
665088,0.00
665088,0.00
665088,0.00
665088,0.00
665088,0.00
665088,0.00
665088,0.00
665088,0.00
665088,0.00
665088,0.00
665088,0.00
665088,0.00
665088,0.00
665088,0.00
665088,0.00
665088,0.00
665088,0.00
665088,0.00
665088,0.00
665088,0.00
665088,0.00
665088,0.00
665088,0.00
665088,0.00
665088,0.00
665088,0.00
665088,0.00
665088,0.00
665088,0.00
665088,0.00
665088,0.00
665088,0.00
665088,0.00
665088,0.00
665088,0.00
665088,0.00
665088,0.00
665088,0.00
665088,0.00
665088,0.00
665088,0.00
665088,0.00
665088,0.00
665088,0.00
665088,0.00
665088,0.00
665088,0.00
665088,0.00
665088,0.00
665088,0.00
665088,0.00
665088,0.00
665088,0.00
665088,0.00
665088,0.00
665088,0.00
665088,0.00
665088,0.00
665088,0.00
665088,0.00
665088,0.00
665088,0.00
665088,0.00
665088,0.00
665088,0.00
665088,0.00
665088,0.00
665088,0.00
665088,0.00
665088,0.00
665088,0.00
665088,0.00
665088,0.00
665088,0.00
665088,0.00
665088,0.00
665088,0.00
665088,0.00
665088,0.00
665088,0.00
665088,0.00
665088,0.00
665088,0.00
665088,0.00
665088,0.00
665088,0.00
665088,0.00
665088,0.00
665088,0.00
665088,0.00
665088,0.00
665088,0.00
665088,0.00
665088,0.00
665088,0.00
665088,0.00
888832,0.00
888832,0.00
888832,0.00
888832,0.00
888832,0.00
888832,0.00
888832,0.00
888832,0.00
888832,0.00
888832,0.00
888832,0.00
888832,0.00
888832,0.00
888832,0.00
888832,0.00
888832,0.00
888832,0.00
888832,0.00
888832,0.00
888832,0.00
888832,0.00
888832,0.00
888832,0.00
888832,0.00
888832,0.00
888832,0.00
888832,0.00
888832,0.00
888832,0.00
888832,0.00
888832,0.00
888832,0.00
888832,0.00
888832,0.00
888832,0.00
888832,0.00
888832,0.00
888832,0.00
888832,0.00
888832,0.00
888832,0.00
888832,0.00
888832,0.00
888832,0.00
888832,0.00
888832,0.00
888832,0.00
888832,0.00
888832,0.00
888832,0.00
888832,0.00
888832,0.00
888832,0.00
888832,0.00
888832,0.00
888832,0.00
888832,0.00
888832,0.00
888832,0.00
888832,0.00
888832,0.00
888832,0.00
888832,0.00
888832,0.00
888832,0.00
888832,0.00
888832,0.00
888832,0.00
888832,0.00
888832,0.00
888832,0.00
888832,0.00
888832,0.00
888832,0.00
888832,0.00
888832,0.00
888832,0.00
888832,0.00
888832,0.00
888832,0.00
888832,0.00
888832,0.00
888832,0.00
888832,0.00
888832,0.00
888832,0.00
888832,0.00
888832,0.00
888832,0.00
888832,0.00
888832,0.00
888832,0.00
888832,0.00
888832,0.00
888832,0.00
888832,0.00
888832,0.00
888832,0.00
888832,0.00
888832,0.00
888832,0.00
888832,0.00
888832,0.00
888832,0.00
888832,0.00
888832,0.00
888832,0.00
888832,0.00
888832,0.00
888832,0.00
888832,0.00
888832,0.00
888832,0.00
888832,0.00
888832,0.00
888832,0.00
888832,0.00
888832,0.00
888832,0.00
888832,0.00
888832,0.00
888832,0.00
888832,0.00
888832,0.00
888832,0.00
888832,0.00
888832,0.00
888832,0.00
1040256,0.00
1040256,0.00
1040256,0.00
1040256,0.00
1040256,0.00
1040256,0.00
1040256,0.00
1040256,0.00
1040256,0.00
1040256,0.00
1040256,0.00
1040256,0.00
1040256,0.00
1040256,0.00
1040256,0.00
1040256,0.00
1040256,0.00
1040256,0.00
1040256,0.00
1040256,0.00
1040256,0.00
1040256,0.00
1040256,0.00
1040256,0.00
1040256,0.00
1040256,0.00
1040256,0.00
1040256,0.00
1040256,0.00
1040256,0.00
1040256,0.00
1040256,0.00
1040256,0.00
1040256,0.00
1040256,0.00
1040256,0.00
1040256,0.00
1040256,0.00
1040256,0.00
1040256,0.00
1040256,0.00
1040256,0.00
1040256,0.00
1040256,0.00
1040256,0.00
1040256,0.00
1040256,0.00
1040256,0.00
1040256,0.00
1040256,0.00
1040256,0.00
1040256,0.00
1040256,0.00
1040256,0.00
1040256,0.00
1040256,0.00
1040256,0.00
1040256,0.00
1040256,0.00
1040256,0.00
1040256,0.00
1040256,0.00
1040256,0.00
1040256,0.00
1040256,0.00
1040256,0.00
1040256,0.00
1040256,0.00
1040256,0.00
1040256,0.00
1040256,0.00
1040256,0.00
1040256,0.00
1040256,0.00
1040256,0.00
1040256,0.00
1040256,0.00
1040256,0.00
1040256,0.00
1040256,0.00
1040256,0.00
1040256,0.00
1040256,0.00
1040256,0.00
1040256,0.00
1040256,0.00
1040256,0.00
1040256,0.00
1040256,0.00
1040256,0.00
1040256,0.00
1040256,0.00
1040256,0.00
1040256,0.00
1040256,0.00
1040256,0.00
1040256,0.00
1040256,0.00
1040256,0.00
1040256,0.00
1040256,0.00
1040256,0.00
1040256,0.00
1040256,0.00
1040256,0.00
1040256,0.00
1040256,0.00
1040256,0.00
1040256,0.00
1040256,0.00
1040256,0.00
1040256,0.00
1040256,0.00
1040256,0.00
1040256,0.00
1040256,0.00
1040256,0.00
1040256,0.00
1040256,0.00
1040256,0.00
1040256,0.00
1040256,0.00
1040256,0.00
1040256,0.00
1040256,0.00
1040256,0.00
1040256,0.00
1040256,0.00
1236480,0.00
1236480,0.00
1236480,0.00
1236480,0.00
1236480,0.00
1236480,0.00
1236480,0.00
1236480,0.00
1236480,0.00
1236480,0.00
1236480,0.00
1236480,0.00
1236480,0.00
1236480,0.00
1236480,0.00
1236480,0.00
1236480,0.00
1236480,0.00
1236480,0.00
1236480,0.00
1236480,0.00
1236480,0.00
1236480,0.00
1236480,0.00
1236480,0.00
1236480,0.00
1236480,0.00
1236480,0.00
1236480,0.00
1236480,0.00
1236480,0.00
1236480,0.00
1236480,0.00
1236480,0.00
1236480,0.00
1236480,0.00
1236480,0.00
1236480,0.00
1236480,0.00
1236480,0.00
1236480,0.00
1236480,0.00
1236480,0.00
1236480,0.00
1236480,0.00
1236480,0.00
1236480,0.00
1236480,0.00
1236480,0.00
1236480,0.00
1236480,0.00
1236480,0.00
1236480,0.00
1236480,0.00
1236480,0.00
1236480,0.00
1236480,0.00
1236480,0.00
1236480,0.00
1236480,0.00
1236480,0.00
1236480,0.00
1236480,0.00
1236480,0.00
1236480,0.00
1236480,0.00
1236480,0.00
1236480,0.00
1236480,0.00
1236480,0.00
1236480,0.00
1236480,0.00
1236480,0.00
1236480,0.00
1236480,0.00
1236480,0.00
1236480,0.00
1236480,0.00
1236480,0.00
1236480,0.00
1236480,0.00
1236480,0.00
1236480,0.00
1236480,0.00
1236480,0.00
1236480,0.00
1236480,0.00
1236480,0.00
1236480,0.00
1236480,0.00
1236480,0.00
1236480,0.00
1236480,0.00
1236480,0.00
1236480,0.00
1236480,0.00
1236480,0.00
1236480,0.00
