env_id,seed,hypothesis_id,experiment_id,algorithm,total_timesteps,n_episodes,mean_return,q4_return,auc,final_avg20
YarsRevenge-v5,3,h002,h002-yarsrevenge-s3,pqn,40000000,118656,4433.58056640625,4599.689453125,526070912.0,5408.0
