global_step,episodic_return
383104,2740.00
383104,2740.00
383104,2740.00
383104,2740.00
383104,2740.00
383104,2740.00
383104,2740.00
383104,2740.00
383104,2740.00
383104,2740.00
383104,2740.00
383104,2740.00
383104,2740.00
383104,2740.00
383104,2740.00
383104,2740.00
383104,2740.00
383104,2740.00
383104,2740.00
383104,2740.00
383104,2740.00
383104,2740.00
383104,2740.00
383104,2740.00
383104,2740.00
383104,2740.00
383104,2740.00
383104,2740.00
383104,2740.00
383104,2740.00
383104,2740.00
383104,2740.00
383104,2740.00
383104,2740.00
383104,2740.00
383104,2740.00
383104,2740.00
383104,2740.00
383104,2740.00
383104,2740.00
383104,2740.00
383104,2740.00
383104,2740.00
383104,2740.00
383104,2740.00
383104,2740.00
383104,2740.00
383104,2740.00
383104,2740.00
383104,2740.00
383104,2740.00
383104,2740.00
383104,2740.00
383104,2740.00
383104,2740.00
383104,2740.00
383104,2740.00
383104,2740.00
383104,2740.00
383104,2740.00
383104,2740.00
383104,2740.00
383104,2740.00
383104,2740.00
383104,2740.00
383104,2740.00
383104,2740.00
383104,2740.00
383104,2740.00
383104,2740.00
383104,2740.00
383104,2740.00
383104,2740.00
383104,2740.00
383104,2740.00
383104,2740.00
383104,2740.00
383104,2740.00
383104,2740.00
383104,2740.00
383104,2740.00
383104,2740.00
383104,2740.00
383104,2740.00
383104,2740.00
383104,2740.00
383104,2740.00
383104,2740.00
383104,2740.00
383104,2740.00
383104,2740.00
383104,2740.00
383104,2740.00
383104,2740.00
383104,2740.00
383104,2740.00
383104,2740.00
383104,2740.00
383104,2740.00
383104,2740.00
383104,2740.00
383104,2740.00
383104,2740.00
383104,2740.00
383104,2740.00
383104,2740.00
383104,2740.00
383104,2740.00
383104,2740.00
383104,2740.00
383104,2740.00
383104,2740.00
383104,2740.00
383104,2740.00
383104,2740.00
383104,2740.00
383104,2740.00
383104,2740.00
383104,2740.00
383104,2740.00
383104,2740.00
383104,2740.00
383104,2740.00
383104,2740.00
383104,2740.00
383104,2740.00
383104,2740.00
383104,2740.00
885248,3710.00
885248,3710.00
885248,3710.00
885248,3710.00
885248,3710.00
885248,3710.00
885248,3710.00
885248,3710.00
885248,3710.00
885248,3710.00
885248,3710.00
885248,3710.00
885248,3710.00
885248,3710.00
885248,3710.00
885248,3710.00
885248,3710.00
885248,3710.00
885248,3710.00
885248,3710.00
885248,3710.00
885248,3710.00
885248,3710.00
885248,3710.00
885248,3710.00
885248,3710.00
885248,3710.00
885248,3710.00
885248,3710.00
885248,3710.00
885248,3710.00
885248,3710.00
885248,3710.00
885248,3710.00
885248,3710.00
885248,3710.00
885248,3710.00
885248,3710.00
885248,3710.00
885248,3710.00
885248,3710.00
885248,3710.00
885248,3710.00
885248,3710.00
885248,3710.00
885248,3710.00
885248,3710.00
885248,3710.00
885248,3710.00
885248,3710.00
885248,3710.00
885248,3710.00
885248,3710.00
885248,3710.00
885248,3710.00
885248,3710.00
885248,3710.00
885248,3710.00
885248,3710.00
885248,3710.00
885248,3710.00
885248,3710.00
885248,3710.00
885248,3710.00
885248,3710.00
885248,3710.00
885248,3710.00
885248,3710.00
885248,3710.00
885248,3710.00
885248,3710.00
885248,3710.00
885248,3710.00
885248,3710.00
885248,3710.00
885248,3710.00
885248,3710.00
885248,3710.00
885248,3710.00
885248,3710.00
885248,3710.00
885248,3710.00
885248,3710.00
885248,3710.00
885248,3710.00
885248,3710.00
885248,3710.00
885248,3710.00
885248,3710.00
885248,3710.00
885248,3710.00
885248,3710.00
885248,3710.00
885248,3710.00
885248,3710.00
885248,3710.00
885248,3710.00
885248,3710.00
885248,3710.00
885248,3710.00
885248,3710.00
885248,3710.00
885248,3710.00
885248,3710.00
885248,3710.00
885248,3710.00
885248,3710.00
885248,3710.00
885248,3710.00
885248,3710.00
885248,3710.00
885248,3710.00
885248,3710.00
885248,3710.00
885248,3710.00
885248,3710.00
885248,3710.00
885248,3710.00
885248,3710.00
885248,3710.00
885248,3710.00
885248,3710.00
885248,3710.00
885248,3710.00
885248,3710.00
885248,3710.00
885248,3710.00
885248,3710.00
1402624,3960.00
1402624,3960.00
1402624,3960.00
1402624,3960.00
1402624,3960.00
1402624,3960.00
1402624,3960.00
1402624,3960.00
1402624,3960.00
1402624,3960.00
1402624,3960.00
1402624,3960.00
1402624,3960.00
1402624,3960.00
1402624,3960.00
1402624,3960.00
1402624,3960.00
1402624,3960.00
1402624,3960.00
1402624,3960.00
1402624,3960.00
1402624,3960.00
1402624,3960.00
1402624,3960.00
1402624,3960.00
1402624,3960.00
1402624,3960.00
1402624,3960.00
1402624,3960.00
1402624,3960.00
1402624,3960.00
1402624,3960.00
1402624,3960.00
1402624,3960.00
1402624,3960.00
1402624,3960.00
1402624,3960.00
1402624,3960.00
1402624,3960.00
1402624,3960.00
1402624,3960.00
1402624,3960.00
1402624,3960.00
1402624,3960.00
1402624,3960.00
1402624,3960.00
1402624,3960.00
1402624,3960.00
1402624,3960.00
1402624,3960.00
1402624,3960.00
1402624,3960.00
1402624,3960.00
1402624,3960.00
1402624,3960.00
1402624,3960.00
1402624,3960.00
1402624,3960.00
1402624,3960.00
1402624,3960.00
1402624,3960.00
1402624,3960.00
1402624,3960.00
1402624,3960.00
1402624,3960.00
1402624,3960.00
1402624,3960.00
1402624,3960.00
1402624,3960.00
1402624,3960.00
1402624,3960.00
1402624,3960.00
1402624,3960.00
1402624,3960.00
1402624,3960.00
1402624,3960.00
1402624,3960.00
1402624,3960.00
1402624,3960.00
1402624,3960.00
1402624,3960.00
1402624,3960.00
1402624,3960.00
1402624,3960.00
1402624,3960.00
1402624,3960.00
1402624,3960.00
1402624,3960.00
1402624,3960.00
1402624,3960.00
1402624,3960.00
1402624,3960.00
1402624,3960.00
1402624,3960.00
1402624,3960.00
1402624,3960.00
1402624,3960.00
1402624,3960.00
1402624,3960.00
1402624,3960.00
1402624,3960.00
1402624,3960.00
1402624,3960.00
1402624,3960.00
1402624,3960.00
1402624,3960.00
1402624,3960.00
1402624,3960.00
1402624,3960.00
1402624,3960.00
1402624,3960.00
1402624,3960.00
1402624,3960.00
1402624,3960.00
1402624,3960.00
1402624,3960.00
1402624,3960.00
1402624,3960.00
1402624,3960.00
1402624,3960.00
1402624,3960.00
1402624,3960.00
1402624,3960.00
1402624,3960.00
1402624,3960.00
1402624,3960.00
1402624,3960.00
1402624,3960.00
1703552,1930.00
1703552,1930.00
1703552,1930.00
1703552,1930.00
1703552,1930.00
1703552,1930.00
1703552,1930.00
1703552,1930.00
1703552,1930.00
1703552,1930.00
1703552,1930.00
1703552,1930.00
1703552,1930.00
1703552,1930.00
1703552,1930.00
1703552,1930.00
1703552,1930.00
1703552,1930.00
1703552,1930.00
1703552,1930.00
1703552,1930.00
1703552,1930.00
1703552,1930.00
1703552,1930.00
1703552,1930.00
1703552,1930.00
1703552,1930.00
1703552,1930.00
1703552,1930.00
1703552,1930.00
1703552,1930.00
1703552,1930.00
1703552,1930.00
1703552,1930.00
1703552,1930.00
1703552,1930.00
1703552,1930.00
1703552,1930.00
1703552,1930.00
1703552,1930.00
1703552,1930.00
1703552,1930.00
1703552,1930.00
1703552,1930.00
1703552,1930.00
1703552,1930.00
1703552,1930.00
1703552,1930.00
1703552,1930.00
1703552,1930.00
1703552,1930.00
1703552,1930.00
1703552,1930.00
1703552,1930.00
1703552,1930.00
1703552,1930.00
1703552,1930.00
1703552,1930.00
1703552,1930.00
1703552,1930.00
1703552,1930.00
1703552,1930.00
1703552,1930.00
1703552,1930.00
1703552,1930.00
1703552,1930.00
1703552,1930.00
1703552,1930.00
1703552,1930.00
1703552,1930.00
1703552,1930.00
1703552,1930.00
1703552,1930.00
1703552,1930.00
1703552,1930.00
1703552,1930.00
1703552,1930.00
1703552,1930.00
1703552,1930.00
1703552,1930.00
1703552,1930.00
1703552,1930.00
1703552,1930.00
1703552,1930.00
1703552,1930.00
1703552,1930.00
1703552,1930.00
1703552,1930.00
1703552,1930.00
1703552,1930.00
1703552,1930.00
1703552,1930.00
1703552,1930.00
1703552,1930.00
1703552,1930.00
1703552,1930.00
1703552,1930.00
1703552,1930.00
1703552,1930.00
1703552,1930.00
1703552,1930.00
1703552,1930.00
1703552,1930.00
1703552,1930.00
1703552,1930.00
1703552,1930.00
1703552,1930.00
1703552,1930.00
1703552,1930.00
1703552,1930.00
1703552,1930.00
1703552,1930.00
1703552,1930.00
1703552,1930.00
1703552,1930.00
1703552,1930.00
1703552,1930.00
1703552,1930.00
1703552,1930.00
1703552,1930.00
1703552,1930.00
1703552,1930.00
1703552,1930.00
1703552,1930.00
1703552,1930.00
1703552,1930.00
1703552,1930.00
1703552,1930.00
2130688,3340.00
2130688,3340.00
2130688,3340.00
2130688,3340.00
2130688,3340.00
2130688,3340.00
2130688,3340.00
2130688,3340.00
2130688,3340.00
2130688,3340.00
2130688,3340.00
2130688,3340.00
2130688,3340.00
2130688,3340.00
2130688,3340.00
2130688,3340.00
2130688,3340.00
2130688,3340.00
2130688,3340.00
2130688,3340.00
2130688,3340.00
2130688,3340.00
2130688,3340.00
2130688,3340.00
2130688,3340.00
2130688,3340.00
2130688,3340.00
2130688,3340.00
2130688,3340.00
2130688,3340.00
2130688,3340.00
2130688,3340.00
2130688,3340.00
2130688,3340.00
2130688,3340.00
2130688,3340.00
2130688,3340.00
2130688,3340.00
2130688,3340.00
2130688,3340.00
2130688,3340.00
2130688,3340.00
2130688,3340.00
2130688,3340.00
2130688,3340.00
2130688,3340.00
2130688,3340.00
2130688,3340.00
2130688,3340.00
2130688,3340.00
2130688,3340.00
2130688,3340.00
2130688,3340.00
2130688,3340.00
2130688,3340.00
2130688,3340.00
2130688,3340.00
2130688,3340.00
2130688,3340.00
2130688,3340.00
2130688,3340.00
2130688,3340.00
2130688,3340.00
2130688,3340.00
2130688,3340.00
2130688,3340.00
2130688,3340.00
2130688,3340.00
2130688,3340.00
2130688,3340.00
2130688,3340.00
2130688,3340.00
2130688,3340.00
2130688,3340.00
2130688,3340.00
2130688,3340.00
2130688,3340.00
2130688,3340.00
2130688,3340.00
2130688,3340.00
2130688,3340.00
2130688,3340.00
2130688,3340.00
2130688,3340.00
2130688,3340.00
2130688,3340.00
2130688,3340.00
2130688,3340.00
2130688,3340.00
2130688,3340.00
2130688,3340.00
2130688,3340.00
2130688,3340.00
2130688,3340.00
2130688,3340.00
2130688,3340.00
2130688,3340.00
2130688,3340.00
2130688,3340.00
2130688,3340.00
2130688,3340.00
2130688,3340.00
2130688,3340.00
2130688,3340.00
2130688,3340.00
2130688,3340.00
2130688,3340.00
2130688,3340.00
2130688,3340.00
2130688,3340.00
2130688,3340.00
2130688,3340.00
2130688,3340.00
2130688,3340.00
2130688,3340.00
2130688,3340.00
2130688,3340.00
2130688,3340.00
2130688,3340.00
2130688,3340.00
2130688,3340.00
2130688,3340.00
2130688,3340.00
2130688,3340.00
2130688,3340.00
2130688,3340.00
2130688,3340.00
2130688,3340.00
2641408,4680.00
2641408,4680.00
2641408,4680.00
2641408,4680.00
2641408,4680.00
2641408,4680.00
2641408,4680.00
2641408,4680.00
2641408,4680.00
2641408,4680.00
2641408,4680.00
2641408,4680.00
2641408,4680.00
2641408,4680.00
2641408,4680.00
2641408,4680.00
2641408,4680.00
2641408,4680.00
2641408,4680.00
2641408,4680.00
2641408,4680.00
2641408,4680.00
2641408,4680.00
2641408,4680.00
2641408,4680.00
2641408,4680.00
2641408,4680.00
2641408,4680.00
2641408,4680.00
2641408,4680.00
2641408,4680.00
2641408,4680.00
2641408,4680.00
2641408,4680.00
2641408,4680.00
2641408,4680.00
2641408,4680.00
2641408,4680.00
2641408,4680.00
2641408,4680.00
2641408,4680.00
2641408,4680.00
2641408,4680.00
2641408,4680.00
2641408,4680.00
2641408,4680.00
2641408,4680.00
2641408,4680.00
2641408,4680.00
2641408,4680.00
2641408,4680.00
2641408,4680.00
2641408,4680.00
2641408,4680.00
2641408,4680.00
2641408,4680.00
2641408,4680.00
2641408,4680.00
2641408,4680.00
2641408,4680.00
2641408,4680.00
2641408,4680.00
2641408,4680.00
2641408,4680.00
2641408,4680.00
2641408,4680.00
2641408,4680.00
2641408,4680.00
2641408,4680.00
2641408,4680.00
2641408,4680.00
2641408,4680.00
2641408,4680.00
2641408,4680.00
2641408,4680.00
2641408,4680.00
2641408,4680.00
2641408,4680.00
2641408,4680.00
2641408,4680.00
2641408,4680.00
2641408,4680.00
2641408,4680.00
2641408,4680.00
2641408,4680.00
2641408,4680.00
2641408,4680.00
2641408,4680.00
2641408,4680.00
2641408,4680.00
2641408,4680.00
2641408,4680.00
2641408,4680.00
2641408,4680.00
2641408,4680.00
2641408,4680.00
2641408,4680.00
2641408,4680.00
2641408,4680.00
2641408,4680.00
2641408,4680.00
2641408,4680.00
2641408,4680.00
2641408,4680.00
2641408,4680.00
2641408,4680.00
2641408,4680.00
2641408,4680.00
2641408,4680.00
2641408,4680.00
2641408,4680.00
2641408,4680.00
2641408,4680.00
2641408,4680.00
2641408,4680.00
2641408,4680.00
2641408,4680.00
2641408,4680.00
2641408,4680.00
2641408,4680.00
2641408,4680.00
2641408,4680.00
2641408,4680.00
2641408,4680.00
2641408,4680.00
2641408,4680.00
2641408,4680.00
2641408,4680.00
3065600,3380.00
3065600,3380.00
3065600,3380.00
3065600,3380.00
3065600,3380.00
3065600,3380.00
3065600,3380.00
3065600,3380.00
3065600,3380.00
3065600,3380.00
3065600,3380.00
3065600,3380.00
3065600,3380.00
3065600,3380.00
3065600,3380.00
3065600,3380.00
3065600,3380.00
3065600,3380.00
3065600,3380.00
3065600,3380.00
3065600,3380.00
3065600,3380.00
3065600,3380.00
3065600,3380.00
3065600,3380.00
3065600,3380.00
3065600,3380.00
3065600,3380.00
3065600,3380.00
3065600,3380.00
3065600,3380.00
3065600,3380.00
3065600,3380.00
3065600,3380.00
3065600,3380.00
3065600,3380.00
3065600,3380.00
3065600,3380.00
3065600,3380.00
3065600,3380.00
3065600,3380.00
3065600,3380.00
3065600,3380.00
3065600,3380.00
3065600,3380.00
3065600,3380.00
3065600,3380.00
3065600,3380.00
3065600,3380.00
3065600,3380.00
3065600,3380.00
3065600,3380.00
3065600,3380.00
3065600,3380.00
3065600,3380.00
3065600,3380.00
3065600,3380.00
3065600,3380.00
3065600,3380.00
3065600,3380.00
3065600,3380.00
3065600,3380.00
3065600,3380.00
3065600,3380.00
3065600,3380.00
3065600,3380.00
3065600,3380.00
3065600,3380.00
3065600,3380.00
3065600,3380.00
3065600,3380.00
3065600,3380.00
3065600,3380.00
3065600,3380.00
3065600,3380.00
3065600,3380.00
3065600,3380.00
3065600,3380.00
3065600,3380.00
3065600,3380.00
3065600,3380.00
3065600,3380.00
3065600,3380.00
3065600,3380.00
3065600,3380.00
3065600,3380.00
3065600,3380.00
3065600,3380.00
3065600,3380.00
3065600,3380.00
3065600,3380.00
3065600,3380.00
3065600,3380.00
3065600,3380.00
3065600,3380.00
3065600,3380.00
3065600,3380.00
3065600,3380.00
3065600,3380.00
