env_id,seed,hypothesis_id,experiment_id,algorithm,total_timesteps,n_episodes,mean_return,q4_return,auc,final_avg20
Amidar-v5,1,h014,h014-amidar-s1,ppo_entanneal,40000000,71808,2.0285205841064453,2.0891265869140625,145664.0,0.0
