env_id,seed,hypothesis_id,experiment_id,algorithm,total_timesteps,n_episodes,mean_return,q4_return,auc,final_avg20
Tennis-v5,1,h002,h002-tennis-s1,pqn,10000000,640,-24.0,-24.0,-15360.0,-24.0
